ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120115 2:00,0.191241423,-3.023094759,1.954706421,-4.053896671,2.485850185
1,20120115 3:00,0.26698618,-2.797712885,2.00817061,-3.736651083,2.548809724
1,20120115 4:00,0.293581423,-2.681682958,2.039433567,-3.577764358,2.58647302
1,20120115 5:00,0.386241887,-2.642032443,1.995031106,-3.535007465,2.532507701
1,20120115 6:00,0.460858932,-2.663318509,1.912116305,-3.583042987,2.42570134
1,20120115 7:00,0.448736012,-2.721333472,1.85955829,-3.702339997,2.38972446
1,20120115 8:00,0.469786661,-2.929603019,1.67741758,-4.21172767,2.258183994
1,20120115 9:00,0.558970015,-2.051448458,1.26012506,-4.596011843,2.524637758
1,20120115 10:00,0.614227973,-1.873647202,1.423236143,-5.118068225,3.331868995
1,20120115 11:00,0.671647387,-1.997189859,1.478512677,-5.468569174,3.461160906
1,20120115 12:00,0.667230511,-2.165391516,1.184006555,-5.797955608,2.684285162
1,20120115 13:00,0.723616187,-2.161635152,0.817006618,-5.71033037,1.765188315
1,20120115 14:00,0.599285773,-2.123654132,0.594541225,-5.51554897,1.149084252
1,20120115 15:00,0.593271291,-2.048944215,0.403791875,-5.310210312,0.599312561
1,20120115 16:00,0.411333512,-1.952948231,0.157312906,-5.132320523,-0.42996348
1,20120115 17:00,0.395827454,-2.005119962,-0.236419125,-5.245811041,-1.878595023
1,20120115 18:00,0.270839204,-2.078577758,-0.951842458,-5.210972091,-3.843269933
1,20120115 19:00,0.204961935,-2.079829879,-1.850312672,-4.956014323,-5.669658712
1,20120115 20:00,0.142561785,-2.075238767,-2.5825002,-4.587038174,-6.643283016
1,20120115 21:00,0.221595708,-2.374913185,-3.594695086,-4.138354731,-6.911423197
1,20120115 22:00,0.246875288,-2.409555213,-4.471417157,-3.54503686,-6.936719441
1,20120115 23:00,0.147354567,-1.870308211,-5.261146649,-2.605968807,-7.629836512
1,20120116 0:00,0.322995948,-1.115278933,-5.568792275,-1.497984633,-7.88560964
1,20120116 1:00,0.360022548,-0.44565309,-6.499931551,-0.557082293,-9.215768127
1,20120116 2:00,0.458415548,0.047525073,-6.800726727,0.138639166,-9.642078268
1,20120116 3:00,0.411051579,0.248709654,-6.745445451,0.431308937,-9.602132157
1,20120116 4:00,0.243210216,0.477488131,-6.620791595,0.739116799,-9.440383148
1,20120116 5:00,0.399586501,0.385675716,-6.678782737,0.582689853,-9.673511274
1,20120116 6:00,0.642232858,0.063579703,-6.488550112,0.217483393,-9.517001099
1,20120116 7:00,0.674748601,0.117764079,-5.777481155,0.278666513,-8.942039035
1,20120116 8:00,0.391222621,-0.691991318,-4.225269652,-1.090700021,-7.858255188
1,20120116 9:00,0.182125735,-1.416456493,-3.365700014,-2.793735324,-7.546544547
1,20120116 10:00,0.041810566,-1.681859594,-3.159208191,-3.49387206,-7.632985313
1,20120116 11:00,0,-1.708450075,-3.268686795,-3.604884731,-7.949934789
1,20120116 12:00,0.026404355,-1.592555715,-3.527750028,-3.34186039,-8.352670176
1,20120116 13:00,0.154308803,-1.615634246,-3.805782326,-3.276892747,-8.649974022
1,20120116 14:00,0.240484908,-1.424985515,-4.121752754,-2.792473816,-9.027170092
1,20120116 15:00,0.274316318,-1.657777649,-4.529316668,-3.157680276,-9.431215188
1,20120116 16:00,0.361808092,-1.550914019,-4.96126938,-2.848610906,-9.86996756
1,20120116 17:00,0.344140578,-1.448064046,-4.984032259,-2.612078225,-9.86538358
1,20120116 18:00,0.81665256,-1.447562339,-4.945010182,-2.56161792,-9.759297186
1,20120116 19:00,0.946057691,-1.474654527,-4.9710249,-2.581802042,-9.673511274
1,20120116 20:00,0.981110779,-1.409432593,-4.981322392,-2.45754354,-9.652555937
1,20120116 21:00,0.968142076,-1.457596482,-5.484815579,-2.323192977,-9.582486528
1,20120116 22:00,0.969081823,-1.537869632,-6.058765293,-2.246241012,-9.558256919
1,20120116 23:00,0.945117901,-1.159080707,-6.816443952,-1.590257043,-10.12405102
1,20120117 0:00,0.92735643,-0.736643257,-7.271701516,-0.951934182,-10.58113932
1,20120117 1:00,0.91363592,0.505111949,-7.685648615,0.831665709,-11.16163132
1,20120117 2:00,0.826332092,0.8289875,-7.498628671,1.304133892,-10.83470289
1,20120117 3:00,0.266046421,1.569152234,-7.074076698,2.287209254,-10.18410987
1,20120117 4:00,0.540080798,1.923832329,-6.399886496,2.855878789,-9.291992354
1,20120117 5:00,0.705290838,1.616642573,-5.514046491,2.625337086,-8.559803221
1,20120117 6:00,0.66535099,2.222893109,-5.459777311,3.312408285,-8.068594613
1,20120117 7:00,0.204304099,1.825856766,-4.47541787,3.128544162,-7.585001642
1,20120117 8:00,0.012211024,1.24869941,-3.017664195,2.597444386,-6.381186969
1,20120117 9:00,0.001007305,2.35338458,-1.949813708,5.688410927,-4.873290776
1,20120117 10:00,0,2.61864593,1.10428878,6.146078901,2.685229279
1,20120117 11:00,0.041437603,0.596669898,1.941286523,2.121560771,3.632288179
1,20120117 12:00,0.060426651,0.874766475,0.055223778,2.163115201,0.873251567
1,20120117 13:00,0.052250728,2.306322082,0.304444552,5.822182039,1.288847776
1,20120117 14:00,0.156846156,1.455774399,1.146451758,3.688105876,2.991486695
1,20120117 15:00,0.250916262,1.140455666,0.837534885,2.480181198,2.214147713
1,20120117 16:00,0.26717413,0.723310801,1.23912682,1.774325119,2.693932865
1,20120117 17:00,0.291889855,0.373336955,1.259164671,1.212486449,2.270177044
1,20120117 18:00,0.276759692,0.828131818,1.410700921,1.937696647,3.514789775
1,20120117 19:00,0.132976224,0.543617628,1.4090311,1.160116482,3.328750634
1,20120117 20:00,0.241612627,0.434946043,1.403604182,0.827111799,3.242802727
1,20120117 21:00,0.219246304,0.413126158,2.225156081,0.57152359,3.187317369
1,20120117 22:00,0.181373929,0.350661388,2.535742775,0.476460715,3.425034049
1,20120117 23:00,0.136641292,0.437085248,2.69729795,0.587462275,3.563203469
1,20120118 0:00,0.122638845,0.61207217,2.946518725,0.802634532,3.85150974
1,20120118 1:00,0.34385865,-0.049227723,3.966998296,-0.094144837,5.237510553
1,20120118 2:00,0.455690248,0.001309157,3.823806744,-0.030318737,4.999726089
1,20120118 3:00,0.44056009,0.13457678,3.802166863,0.167493453,4.967750183
1,20120118 4:00,0.413776888,0.456889768,3.842684087,0.601608382,5.038097176
1,20120118 5:00,0.60201108,0.679626386,4.133210997,0.884197224,5.464248796
1,20120118 6:00,0.581054396,0.535877039,4.457809209,0.682487257,5.959584648
1,20120118 7:00,0.461798696,-0.052971196,4.694466629,-0.125814277,6.374108666
1,20120118 8:00,0.400338309,-0.84658738,4.697229167,-1.258605757,6.565964102
1,20120118 9:00,0.303918792,-1.367678761,4.039745129,-2.235973375,6.34213276
1,20120118 10:00,0.196316133,-1.494208134,3.276824224,-2.926854372,6.117138658
1,20120118 11:00,0.113147258,-1.55747282,3.125805482,-3.107126565,5.91365562
1,20120118 12:00,0.109012308,-1.552606306,2.997347466,-3.100305455,5.696219459
1,20120118 13:00,0.107884599,-1.695606958,2.790157118,-3.39263874,5.355530715
1,20120118 14:00,0.09153275,-1.823259372,2.578362539,-3.719077576,5.045073737
1,20120118 15:00,0.062118221,-1.917220534,2.364726269,-3.959765314,4.750314022
1,20120118 16:00,0.025467532,-1.968880455,1.991783642,-4.210684717,4.185793936
1,20120118 17:00,0.041631424,-1.993213027,1.623905669,-4.481093006,3.574763442
1,20120118 18:00,0.039469973,-2.078564201,1.482555809,-4.759296849,3.281747867
1,20120118 19:00,0.057795317,-2.134341943,1.456311698,-4.870383498,3.175936687
1,20120118 20:00,0.065877267,-2.247020467,1.456311698,-4.856741278,3.016638537
1,20120118 21:00,0.088149609,-3.060477056,1.862865204,-4.589256322,2.692809817
1,20120118 22:00,0.081853208,-3.100906559,1.953568534,-4.359774693,2.665484952
1,20120118 23:00,0.213419787,-2.767363154,1.971525031,-3.794597008,2.609091081
1,20120119 0:00,0.162954607,-2.314402973,2.044732287,-3.133923783,2.638160086
1,20120119 1:00,0.124894274,-2.092916487,2.414901731,-2.824958166,3.117172996
1,20120119 2:00,0.248472882,-1.579270633,2.5645178,-2.1192039,3.294365616
1,20120119 3:00,0.586223085,-1.236958798,2.792334925,-1.660347166,3.592901029
1,20120119 4:00,0.569401358,-1.028579586,3.235689669,-1.388294036,4.197606003
1,20120119 5:00,0.600413482,-1.011838008,3.788267376,-1.403666901,4.96865507
1,20120119 6:00,0.399116614,-1.140427574,4.303360279,-1.63006728,5.706756757
1,20120119 7:00,0.496099983,-1.301431683,4.723771739,-1.898859499,6.389008615
1,20120119 8:00,0.394981667,-1.529758307,4.654295594,-2.250106176,6.493074122
1,20120119 9:00,0.535663934,-1.762359377,3.852896347,-2.841728565,5.941406395
1,20120119 10:00,0.369420156,-1.692543436,2.993007881,-3.398878467,5.643674577
1,20120119 11:00,0.276383793,-1.712134644,2.803644995,-3.553538808,5.382104518
1,20120119 12:00,0.288036828,-1.720683535,2.537373632,-3.733354747,4.963029908
1,20120119 13:00,0.288224783,-1.712490848,2.385495549,-3.852145069,4.799900194
1,20120119 14:00,0.241236722,-1.849985508,2.274980008,-4.103701045,4.650431589
1,20120119 15:00,0.190771543,-2.05836472,2.126656518,-4.485693453,4.342654838
1,20120119 16:00,0.200357106,-2.230054943,1.959590627,-4.808989467,3.985858813
1,20120119 17:00,0.111643638,-2.298089865,1.900455118,-4.875139371,3.816702139
1,20120119 18:00,0.098486984,-2.440927582,1.990935678,-4.902158347,3.837997397
1,20120119 19:00,0.092472511,-3.018333913,2.356412512,-5.187720964,3.943670094
1,20120119 20:00,0.124330417,-2.999098909,2.199040966,-5.189584341,3.719467186
1,20120119 21:00,0.188234185,-3.300803512,2.515399782,-4.857437284,3.61821426
1,20120119 22:00,0.164552202,-3.104891432,2.457879997,-4.36364222,3.386377204
1,20120119 23:00,0.287754902,-2.896156016,2.431705264,-3.983047345,3.259409249
1,20120120 0:00,0.333239347,-2.660705316,2.567749249,-3.635061578,3.387582596
1,20120120 1:00,0.362935803,-1.812916043,3.025801988,-2.452145209,3.965667895
1,20120120 2:00,0.388403339,-1.513829705,3.045966338,-2.045992467,3.967913385
1,20120120 3:00,0.372051494,-1.272379796,3.008326219,-1.726617725,3.901895989
1,20120120 4:00,0.430410668,-1.057099942,3.11620549,-1.448848874,4.037523564
1,20120120 5:00,0.484540919,-0.916903221,3.495295268,-1.282425312,4.567010023
1,20120120 6:00,0.492622856,-0.926561217,3.8871558,-1.332748627,5.129280632
1,20120120 7:00,0.541960329,-0.987936226,4.32438612,-1.452415093,5.807418506
1,20120120 8:00,0.55652663,-1.207266208,4.691377287,-1.824886877,6.527771585
1,20120120 9:00,0.43229019,-1.258360124,4.483684484,-2.086013371,6.807110497
1,20120120 10:00,0.55314348,-1.100093603,4.017888002,-2.101466988,6.963845675
1,20120120 11:00,0.539235018,-1.347774477,3.877073625,-2.503261018,6.763997096
1,20120120 12:00,0.550512163,-1.805750433,3.638126079,-3.381739681,6.486005478
1,20120120 13:00,0.573536308,-2.232571562,3.555116172,-4.12985322,6.284809605
1,20120120 14:00,0.581994163,-2.26528413,3.253995214,-4.34977007,5.960111802
1,20120120 15:00,0.532844642,-2.143468757,2.965308939,-4.240406015,5.601731654
1,20120120 16:00,0.448172148,-2.388345697,3.17535425,-4.446057989,5.653377916
1,20120120 17:00,0.511700015,-2.801458702,3.170313162,-4.94493243,5.463409491
1,20120120 18:00,0.600883362,-2.936359102,3.09469685,-5.153754377,5.243800604
1,20120120 19:00,0.489615625,-3.124534257,3.188125005,-5.345933967,5.308919804
1,20120120 20:00,0.630297895,-3.429540013,3.306422524,-5.604682982,5.278381144
1,20120120 21:00,0.641950931,-4.075068027,3.755415381,-6.098406218,5.501133717
1,20120120 22:00,0.888074419,-4.286609302,3.770538643,-6.175278054,5.353380499
1,20120120 23:00,0.919650381,-4.23645003,3.592756292,-5.987853423,5.019251639
1,20120121 0:00,0.873320153,-4.242369447,3.379350256,-5.91296282,4.658626001
1,20120121 1:00,0.664223268,-4.013469687,3.835420457,-5.560900439,5.222226584
1,20120121 2:00,0.74645238,-4.02253026,3.689162676,-5.557599366,4.968328135
1,20120121 3:00,0.72493185,-4.077864472,3.47317319,-5.624858726,4.651512846
1,20120121 4:00,0.601071308,-4.018647157,3.416672629,-5.547696148,4.57030104
1,20120121 5:00,0.744102975,-4.079482431,3.454935667,-5.666534771,4.649281753
1,20120121 6:00,0.858096027,-4.207624817,3.568294387,-5.901736213,4.866144049
1,20120121 7:00,0.901888908,-4.500475472,3.628013335,-6.422893092,5.072743314
1,20120121 8:00,0.896908172,-4.951238966,3.272918037,-7.335227107,4.792964179
1,20120121 9:00,0.909125056,-4.732814445,2.481194987,-7.82461116,4.031268831
1,20120121 10:00,0.91833472,-4.516007883,2.07853909,-8.265717022,3.678309826
1,20120121 11:00,0.81768629,-4.563899481,2.082830272,-8.366399744,3.635919048
1,20120121 12:00,0.649281068,-4.821155029,2.056725583,-8.690730154,3.532842525
1,20120121 13:00,0.626538838,-4.826008907,1.905819021,-8.510821682,3.192823863
1,20120121 14:00,0.499483117,-4.663565782,1.617594641,-8.234769464,2.681903433
1,20120121 15:00,0.360210496,-4.482030735,1.398744367,-7.905487445,2.266473808
1,20120121 16:00,0.55173385,-4.125756071,1.068680963,-7.624896251,1.795713063
1,20120121 17:00,0.622403891,-3.868824115,0.753279098,-7.470983728,1.141110206
1,20120121 18:00,0.424302211,-3.476954344,0.422142899,-7.08847191,0.409311512
1,20120121 19:00,0.371769563,-3.13103462,0.132130526,-6.828512421,-0.404591426
1,20120121 20:00,0.284183812,-3.076671183,-0.161457832,-6.73897082,-1.23054227
1,20120121 21:00,0.223005353,-3.812195535,-0.701431547,-6.618894294,-2.209099914
1,20120121 22:00,0.110421951,-4.033532384,-1.822502804,-5.779183883,-3.005600323
1,20120121 23:00,0.038436236,-3.867853339,-2.70505587,-5.324048461,-3.980141999
1,20120122 0:00,0.035522977,-3.401881027,-2.94858044,-4.586671308,-4.169338734
1,20120122 1:00,0,-2.068646982,-3.873872324,-2.729699211,-5.34147163
1,20120122 2:00,0,-1.367002078,-3.455503608,-1.75705248,-4.67964132
1,20120122 3:00,0.066065219,-1.284509736,-2.906055085,-1.626386901,-3.917635302
1,20120122 4:00,0.182313692,-1.830676508,-3.143085412,-2.395303574,-4.250017465
1,20120122 5:00,0.31857907,-1.836809767,-2.547792914,-2.409220618,-3.51399845
1,20120122 6:00,0.430504645,-1.940155192,-1.823458117,-2.573905637,-2.548287853
1,20120122 7:00,0.457663751,-2.3501636,-1.926691956,-3.124402038,-2.749896706
1,20120122 8:00,0.286251288,-2.217378528,-1.560279745,-3.617683926,-2.682414324
1,20120122 9:00,0.283056096,-1.359642167,-0.981287326,-3.301457763,-2.672773984
1,20120122 10:00,0.198947464,-2.175059037,-0.930349577,-3.148756865,-2.194110138
1,20120122 11:00,0.132130435,-2.143472749,0.189941325,-4.096662185,-0.358254054
1,20120122 12:00,0.135795505,-2.243138219,0.817494398,-5.774825723,1.415568537
1,20120122 13:00,0.174419692,-2.458722295,0.589293281,-6.176873656,0.858105388
1,20120122 14:00,0.156940131,-2.271657876,0.189262155,-5.848663372,-0.31466295
1,20120122 15:00,0.329668257,-2.024487512,-0.059653647,-5.118791739,-1.386836435
1,20120122 16:00,0.282116335,-1.971128153,-0.286496424,-4.645998833,-2.19830159
1,20120122 17:00,0.292171782,-1.947821767,-0.579897861,-4.490205258,-2.835821477
1,20120122 18:00,0.288788639,-1.910715546,-0.939518372,-4.51494667,-3.584833993
1,20120122 19:00,0.322714026,-2.049020551,-1.428860351,-4.97536887,-4.51198323
1,20120122 20:00,0.449863726,-1.964074905,-2.252693552,-4.469329693,-5.869594613
1,20120122 21:00,0.397237091,-2.249271478,-3.398113744,-3.928111321,-6.331073505
1,20120122 22:00,0.625693055,-2.32041729,-4.140446546,-3.376068581,-6.173474901
1,20120122 23:00,0.701155895,-1.807063458,-4.139088206,-2.500067988,-5.843188464
1,20120123 0:00,0.584155616,-1.350135614,-4.048419012,-1.809627979,-5.562780309
1,20120123 1:00,0.410017844,-0.737398447,-4.168764395,-0.989377062,-5.643516846
1,20120123 2:00,0.299313967,-0.979070154,-3.439544233,-1.317059949,-4.567155959
1,20120123 3:00,0.195470347,-1.443538748,-2.638120312,-1.914191529,-3.454100951
1,20120123 4:00,0.168875102,-1.992018794,-1.88168198,-2.606531395,-2.46433819
1,20120123 5:00,0.116339507,-2.418737749,-1.290820854,-3.149588366,-1.722138432
1,20120123 6:00,0.100178553,-2.638573881,-0.930180089,-3.455548975,-1.283276743
1,20120123 7:00,0.103091811,-2.713332969,-0.740030923,-3.61315104,-1.046477348
1,20120123 8:00,0.102246028,-2.370625465,-0.677277918,-3.734703367,-1.150199397
1,20120123 9:00,0.079503806,-1.582324185,-0.479190119,-3.834533414,-1.373788909
1,20120123 10:00,0.111267735,-2.275881273,-0.918083125,-3.976421491,-1.937899865
1,20120123 11:00,0.153181089,-2.062706843,-1.526711668,-3.411642241,-2.718261508
1,20120123 12:00,0.22375716,-1.466484607,-2.102451588,-2.412417414,-3.671330148
1,20120123 13:00,0.290292259,-0.870632466,-2.312258322,-1.326765648,-4.671367263
1,20120123 14:00,0.208627002,-0.646725295,-2.312258322,-0.8937066,-5.428244669
1,20120123 15:00,0.073113426,-0.689656257,-2.225311387,-0.953327323,-5.574531898
1,20120123 16:00,0.058829057,-0.75738355,-2.205275789,-1.015258926,-5.515332049
1,20120123 17:00,0.160981105,-0.927627019,-2.217372754,-1.110005036,-5.291253283
1,20120123 18:00,0.308241698,-1.118965874,-2.169740955,-1.318446478,-5.067663771
1,20120123 19:00,0.403345541,-1.245538192,-2.18221595,-1.411806059,-4.802976844
1,20120123 20:00,0.356075552,-1.124517291,-2.128157638,-1.056392603,-4.430164573
1,20120123 21:00,0.381355122,-0.773297613,-1.727067648,-0.722701426,-4.155692547
1,20120123 22:00,0.203928199,-0.523483827,-1.740676734,-0.648753243,-3.503026446
1,20120123 23:00,0.137205145,0.149347969,-1.876767588,0.278372105,-2.517177724
1,20120124 0:00,0.069260407,0.8669612,-1.160778482,1.148649787,-1.475064683
1,20120124 1:00,0.098674933,0.337983426,-1.095664801,0.43317221,-1.374532413
1,20120124 2:00,0.0873978,-0.102807474,-0.198707686,-0.129150126,-0.254484772
1,20120124 3:00,0.077154401,-0.634026112,0.446287013,-0.819410519,0.544952711
1,20120124 4:00,0.260501825,-1.072334682,0.953847666,-1.385190641,1.186173026
1,20120124 5:00,0.601259274,-1.409931574,1.100371265,-1.830812723,1.388004311
1,20120124 6:00,0.309275439,-1.447875763,1.376330101,-1.895213974,1.780067383
1,20120124 7:00,0.248472882,-1.301063669,2.322007222,-1.952267432,3.347855692
1,20120124 8:00,0.209378814,-1.251771686,4.200636088,-2.220245793,6.875959362
1,20120124 9:00,0.221877641,-1.46347898,4.580215832,-2.623942228,7.743601901
1,20120124 10:00,0.36209002,-1.326596207,3.329856886,-2.745396937,6.405483675
1,20120124 11:00,0.383892486,-1.350001033,2.472893806,-3.19793459,5.406998786
1,20120124 12:00,0.471948114,-1.486529188,2.101676451,-3.864422709,4.748611213
1,20120124 13:00,0.483977067,-1.385462892,1.851531946,-3.852752683,4.22709773
1,20120124 14:00,0.486138506,-1.362412684,1.531216089,-3.921476166,3.596548955
1,20120124 15:00,0.505309643,-1.421279369,1.235623817,-4.100848779,2.908002683
1,20120124 16:00,0.409266042,-1.371278149,1.174542019,-4.001005229,2.653741661
1,20120124 17:00,0.339817682,-1.328723918,1.324337857,-3.81125926,3.037453094
1,20120124 18:00,0.369796063,-1.402484584,1.259256656,-3.843675997,2.947440981
1,20120124 19:00,0.387181647,-1.505678592,1.115278132,-3.890788322,2.526147171
1,20120124 20:00,0.373743058,-1.587595485,1.059650066,-3.986741864,2.25703879
1,20120124 21:00,0.334461037,-1.942568687,2.066772567,-3.129211107,2.942801181
1,20120124 22:00,0.419415461,-2.237611349,2.267469902,-3.166382299,3.081531191
1,20120124 23:00,0.434545612,-2.386196536,1.63047401,-3.284811446,2.084438242
1,20120125 0:00,0.639413571,-2.051436593,1.993328976,-2.816281536,2.489492753
1,20120125 1:00,0.625035222,-2.064861034,3.251647974,-2.810392859,4.252753696
1,20120125 2:00,0.460576997,-1.952733619,3.086589149,-2.643841829,4.005046502
1,20120125 3:00,0.529555477,-1.733558997,3.313073976,-2.360659695,4.300026062
1,20120125 4:00,0.645803957,-1.487531855,4.044156444,-2.053425234,5.315436468
